,LSOA,crime_per_1000,Postcode,LSOA2,Latitude,Longitude
4389,E01004504,35.61827956989248,SW185JD,E00022664,51.451209999999996,-0.20460599999999998
4390,E01004505,30.548628428927678,SW153JQ,E00022665,51.451603999999996,-0.21921300000000002
4391,E01004506,84.98727735368956,SW155XJ,E00022668,51.460361999999996,-0.21859800000000001
4392,E01004507,72.97447280799112,SW152AX,E00022627,51.45877,-0.215623
4393,E01004508,71.46182495344506,SW112AL,E00022712,51.462617,-0.175769
4394,E01004509,264.6125962845491,SW181SQ,E00022681,51.458232,-0.199825
4395,E01004510,42.364532019704434,SW182SH,E00022720,51.458457,-0.180023
4396,E01004511,59.23030667468431,SW181NS,E00022696,51.458599,-0.200875
4397,E01004512,44.92455418381344,SW182AL,E00022705,51.452712,-0.18648399999999998
4398,E01004513,113.87434554973821,SW184GZ,E00022706,51.452719,-0.19101700000000002
4399,E01004514,86.54399079930995,SW189SA,E00022691,51.457383,-0.190861
4400,E01004515,47.605633802816904,SW181JJ,E00022678,51.460762,-0.180809
4401,E01004516,43.616406701328714,SW179DB,E00022745,51.427444,-0.149752
4402,E01004517,70.72294566681634,SW166BP,E00022751,51.423934,-0.13988299999999998
4403,E01004518,48.82062534284147,SW166RF,E00022755,51.423569,-0.143537
4404,E01004519,45.840407470288625,SW166TW,E00022730,51.420909,-0.15165599999999999
4405,E01004520,45.83624912526242,SW166QS,E00022766,51.421096999999996,-0.15044000000000002
4406,E01004521,44.52380952380952,SW166DP,E00022765,51.421793,-0.14211300000000002
4407,E01004522,47.398843930635834,SW166YD,E00022733,51.418498,-0.143627
4408,E01004523,63.11522872032427,SW166SY,E00022754,51.426660999999996,-0.145181
4409,E01004524,63.879210220673635,SW161SX,E00022746,51.425474,-0.141201
4410,E01004525,462.1333333333333,SW170WZ,E00022808,51.428574,-0.165603
4411,E01004526,80.28985507246377,SW179LS,E00022780,51.423989,-0.170835
4412,E01004527,69.75269499048827,SW178PU,E00022785,51.425408000000004,-0.163212
4413,E01004528,103.17936412717455,SW179BF,E00022791,51.423491999999996,-0.15920399999999998
4414,E01004529,50.30416471689284,SW179HF,E00170935,51.42309,-0.16109
4415,E01004530,46.65629860031104,SW179AQ,E00022794,51.423103999999995,-0.165419
4416,E01004531,49.17566799317794,SW178TR,E00170932,51.428447999999996,-0.16326300000000002
4417,E01004532,40.48582995951417,SW178DU,E00022773,51.428543,-0.153894
4418,E01004533,57.53526354862658,SW178NP,E00022809,51.427642999999996,-0.15839
4419,E01004534,108.88175494917068,SW112LS,E00022857,51.469487,-0.171737
4420,E01004535,88.33819241982508,SW112HB,E00022827,51.467877,-0.175171
4421,E01004536,73.55442176870748,SW112TH,E00022821,51.467083,-0.166924
4422,E01004537,88.88306240167802,SW112AT,E00022835,51.465468,-0.17866400000000002
4423,E01004538,50.73529411764706,SW112AY,E00022839,51.46454,-0.17799600000000002
4424,E01004539,80.7806324110672,SW115DT,E00022844,51.473842,-0.157523
4425,E01004540,106.43070787637089,SW115JR,E00022850,51.471748999999996,-0.163986
4426,E01004541,91.70174383644017,SW112SW,E00022815,51.469581,-0.174872
4427,E01004542,46.51162790697674,SW128SQ,E00022905,51.446937,-0.160449
4428,E01004543,79.24984875983061,SW177EE,E00022871,51.443777000000004,-0.16649
4429,E01004544,74.78632478632478,SW128ZU,E00022904,51.447569,-0.156552
4430,E01004545,127.831715210356,SW177JA,E00170971,51.441432,-0.155749
4431,E01004546,40.11259676284307,SW128EY,E00022878,51.442378000000005,-0.157567
4432,E01004547,39.863325740318906,SW177RN,E00022886,51.441262,-0.164389
4433,E01004548,105.22424839822573,SW177QA,E00171065,51.439696000000005,-0.156883
4434,E01004549,68.61538461538461,SW177HH,E00022892,51.439012,-0.16600499999999999
4435,E01004550,52.38726790450928,SW128PA,E00022898,51.450148,-0.157614
4436,E01004551,337.1380846325167,SW112UH,E00171055,51.462967,-0.17458900000000002
4437,E01004552,187.6435461644465,SW111HQ,E00022922,51.460502000000005,-0.164683
4438,E01004553,56.22837370242215,SW111EB,E00022926,51.459317999999996,-0.167767
4439,E01004554,40.851553509781354,SW111XH,E00022920,51.460493,-0.16353099999999998
4440,E01004555,45.22184300341297,SW116NP,E00022943,51.455639,-0.15794
4441,E01004556,31.37710633352702,SW116DU,E00022933,51.458296999999995,-0.164598
4442,E01004557,60.9529702970297,SW116PN,E00022939,51.457421000000004,-0.165526
4443,E01004558,42.471042471042466,SW116EE,E00022947,51.454042,-0.16331500000000002
4444,E01004559,39.69359331476323,SW116JW,E00022909,51.452637,-0.161457
4445,E01004560,122.43365047571358,SW115HN,E00022958,51.474038,-0.153944
4446,E01004562,178.3783783783784,SW1P1FP,E00022974,51.481035,-0.135804
4447,E01004563,76.83538531691747,SW8 3QR,E00022957,51.471926,-0.15116400000000002
4448,E01004564,101.41643059490086,SW8 3RR,E00022960,51.471553,-0.14866
4449,E01004565,44.77163461538461,SW8 3QX,E00022965,51.470886,-0.151365
4450,E01004566,69.53846153846153,SW8 4LQ,E00022984,51.476452,-0.149642
4451,E01004567,58.44155844155844,SW8 4JJ,E00022976,51.476523,-0.139904
4452,E01004568,55.34658785599141,SW154EH,E00023009,51.451756,-0.24661
4453,E01004569,84.73533032416907,SW154HU,E00023013,51.450604999999996,-0.24000500000000002
4454,E01004570,126.78483505662236,SW154JN,E00023015,51.44748,-0.24150700000000003
4455,E01004571,97.53363228699553,SW154AS,E00023024,51.445599,-0.23783800000000002
4456,E01004572,63.20474777448071,SW153ZG,E00023017,51.447121,-0.233217
4457,E01004573,113.37386018237082,SW153DW,E00023030,51.437363,-0.251679
4458,E01004574,80.71748878923766,SW154QD,E00023038,51.453945000000004,-0.24929
4459,E01004575,61.132922041503086,SW155LQ,E00023035,51.464199,-0.253706
4460,E01004576,74.02837754472547,SW155QD,E00023042,51.454401000000004,-0.252108
4461,E01004577,48.96653543307087,SW114AA,E00023065,51.476496000000004,-0.166791
4462,E01004579,84.90566037735849,SW113PB,E00023075,51.474515000000004,-0.172342
4463,E01004580,76.56555772994129,SW113JS,E00023091,51.470626,-0.17207999999999998
4464,E01004581,50.74053757542513,SW113JA,E00023063,51.474584,-0.173924
4465,E01004582,57.23298783235692,SW114PB,E00023052,51.480318,-0.166768
4466,E01004583,71.5829281469476,SW114NR,E00023056,51.478252000000005,-0.168665
4467,E01004584,52.01636469900643,SW113TH,E00023062,51.476345,-0.170916
4468,E01004585,64.44332998996991,SW115TB,E00023132,51.464472,-0.160377
4469,E01004586,55.444054189663824,SW111DP,E00023106,51.462331,-0.160909
4470,E01004587,56.623931623931625,SW4 9SB,E00023103,51.461563,-0.152677
4471,E01004588,217.68012263668882,SW119GR,E00023096,51.464566,-0.164692
4472,E01004589,51.36986301369863,SW115RB,E00023135,51.465312,-0.158328
4473,E01004590,77.05382436260624,SW115QY,E00023118,51.466727,-0.152253
4474,E01004591,90.21164021164022,SW115RW,E00023131,51.466466,-0.151111
4475,E01004592,62.280701754385966,SW115UB,E00023119,51.467997,-0.158652
4476,E01004593,72.557876905703,SW185RU,E00023160,51.449227,-0.201344
4477,E01004594,43.19371727748691,SW185LW,E00023170,51.445142,-0.20238299999999998
4478,E01004595,57.9667063020214,SW184PD,E00023171,51.448389,-0.195391
4479,E01004596,51.811824539097266,SW185NU,E00023174,51.443886,-0.205483
4480,E01004597,49.09409701928696,SW184QX,E00023185,51.441925,-0.196077
4481,E01004598,55.426581543818926,SW184QW,E00023183,51.442665999999996,-0.191659
4482,E01004599,28.846153846153847,SW185HE,E00023187,51.442101,-0.202272
4483,E01004600,316.76413255360626,SW184FW,E00170917,51.456334999999996,-0.19575399999999998
4484,E01004601,61.096136567834684,SW185HR,E00023157,51.451865000000005,-0.20039200000000001
4485,E01004602,55.788842231553694,SW152PS,E00023193,51.463176000000004,-0.21263
4486,E01004604,39.305301645338204,SW151BN,E00023191,51.465326,-0.23110300000000003
4487,E01004605,51.647124511446115,SW151LH,E00023219,51.470024,-0.224802
4488,E01004606,76.80722891566265,SW151DP,E00023217,51.466894,-0.222404
4489,E01004607,56.279620853080566,SW151BY,E00023190,51.465215,-0.21839499999999998
4490,E01004608,81.33253301320528,SW151AY,E00023229,51.465344,-0.217425
4491,E01004609,326.9230769230769,SW152DU,E00023205,51.461301,-0.216475
4492,E01004610,61.73169428113309,SW177LE,E00023270,51.430955,-0.169478
4493,E01004611,78.34850455136541,SW177PF,E00023258,51.434394,-0.162852
4494,E01004612,94.30496019595836,SW177EP,E00023260,51.43339,-0.164187
4495,E01004613,156.2300319488818,SW170DN,E00023238,51.4299,-0.166413
4496,E01004614,55.58252427184466,SW170ZG,E00023272,51.430664,-0.176769
4497,E01004615,77.30535615681944,SW170DA,E00023265,51.431298999999996,-0.18234
4498,E01004616,74.2296918767507,SW170QW,E00023250,51.426997,-0.170557
4499,E01004617,285.34482758620686,SW170HH,E00023248,51.42742,-0.178092
4500,E01004618,62.622950819672134,SW177TA,E00023254,51.435271,-0.161378
4501,E01004619,53.46820809248555,SW183SW,E00023280,51.447786,-0.170402
4502,E01004620,52.120141342756185,SW182SE,E00023319,51.451806,-0.18374200000000002
4503,E01004621,61.292270531400966,SW182SG,E00023316,51.450863,-0.180901
4504,E01004622,90.88568486096807,SW183SS,E00023289,51.449631,-0.174013
4505,E01004623,40.60193072118114,SW183AZ,E00023281,51.447489000000004,-0.184848
4506,E01004624,71.9309462915601,SW183HY,E00023290,51.448378999999996,-0.176768
4507,E01004625,41.2224591329069,SW183JQ,E00023297,51.44446,-0.17396
4508,E01004626,211.7117117117117,SW177DF,E00023296,51.440844,-0.171039
4509,E01004627,56.279620853080566,SW182NN,E00023309,51.4558,-0.182072
4510,E01004628,41.04477611940298,SW185TB,E00023324,51.450651,-0.21391
4511,E01004629,54.34103685196752,SW185QT,E00023338,51.449084,-0.213784
4512,E01004630,57.625145518044235,SW196TG,E00023342,51.447655,-0.215625
4513,E01004631,59.22330097087379,SW196DT,E00023358,51.44507,-0.220086
4514,E01004632,29.678770949720672,SW196JX,E00023361,51.442979,-0.210267
4515,E01004633,49.42233632862644,SW196SR,E00023348,51.446222999999996,-0.214285
4516,E01004634,49.14675767918089,SW196AZ,E00023321,51.4429,-0.222257
4517,E01004635,40.60102301790281,SW196PD,E00023357,51.444028,-0.215996
4518,E01004636,29.561347743165925,SW196DE,E00023332,51.44093,-0.21983000000000003
4519,E01004637,33.83977900552486,SW196PS,E00023322,51.439012,-0.214321
4520,E01004638,52.89855072463768,SW156PB,E00023371,51.459784,-0.230929
4521,E01004639,81.08916816277679,SW156UJ,E00023400,51.463782,-0.23363899999999999
4522,E01004640,40.41831543244771,SW156TN,E00023401,51.463159999999995,-0.22578800000000002
4523,E01004641,43.2230522945571,SW155RA,E00023399,51.464261,-0.239206
4524,E01004642,40.46242774566474,SW155NL,E00023376,51.459695,-0.242894
4525,E01004643,51.51064883605745,SW153DB,E00023388,51.453433000000004,-0.228339
4526,E01004644,109.74499089253189,SW155DZ,E00170908,51.452777000000005,-0.243333
4527,E01004645,59.12476722532588,SW153SU,E00023393,51.453012,-0.229694
4528,E01004646,68.7354988399072,NW8 0JB,E00023434,51.538542,-0.182843
4529,E01004647,107.53736192332683,NW8 9TD,E00023418,51.53405,-0.174414
4530,E01004648,59.91154000804182,NW8 0RD,E00023439,51.536609999999996,-0.184622
4531,E01004649,90.23587493143171,NW8 0NN,E00023412,51.53641,-0.178126
4532,E01004650,53.36538461538461,NW8 9QU,E00023422,51.532282,-0.183885
4533,E01004651,38.60729512079583,NW8 9PS,E00023424,51.531331,-0.178243
4534,E01004652,133.88429752066116,W2  5AA,E00023473,51.516121999999996,-0.187915
4535,E01004653,128.84615384615384,W11 2RW,E00023481,51.514799,-0.198388
4536,E01004654,153.5433070866142,W2  4NZ,E00023480,51.513118,-0.194275
4537,E01004656,117.93103448275862,W2  6HX,E00023483,51.517865,-0.184935
4538,E01004657,316.41689373297004,W1C 1LW,E00023510,51.514044,-0.15725699999999998
4539,E01004658,604.7883414295628,W1H 5TG,E00023501,51.517525,-0.16253499999999999
4540,E01004659,96.62576687116564,NW1 6SZ,E00023519,51.523548999999996,-0.164167
4541,E01004660,148.6766995329528,W1U 6QB,E00023526,51.520722,-0.158803
4542,E01004661,197.38193018480493,W1H 2HA,E00023489,51.519013,-0.162778
4543,E01004662,81.2564901349948,W1H 7FL,E00023496,51.518691,-0.161768
4544,E01004663,139.14373088685014,W1H 4NZ,E00023491,51.519206,-0.16476
4545,E01004665,61.237785016286644,SW1V3AJ,E00023554,51.48568,-0.140655
4546,E01004666,493.0875576036866,SW1W8JB,E00023561,51.490899,-0.153379
4547,E01004667,78.43137254901961,SW1W8HP,E00023559,51.490798,-0.154391
4548,E01004668,44.30379746835443,SW1V3HL,E00023537,51.487401,-0.145396
4549,E01004669,62.724014336917556,SW1V3AY,E00023542,51.487572,-0.138619
4550,E01004670,60.24096385542169,NW1 6NP,E00023564,51.525252,-0.164963
4551,E01004674,78.05219012115563,W9  3LY,E00023601,51.525682,-0.198521
4552,E01004675,85.44984933275936,W9  2XD,E00023599,51.526267,-0.195629
4553,E01004676,68.88361045130641,W9  2DX,E00023605,51.524433,-0.193914
4554,E01004677,55.85106382978723,W9  3EB,E00023587,51.530035,-0.201506
4555,E01004678,63.01502666020359,W9  3BB,E00023592,51.527772,-0.203426
4556,E01004679,139.20208152645273,W9  3NN,E00023606,51.523478000000004,-0.201981
4557,E01004680,185.8407079646018,W2  2YE,E00023624,51.513952,-0.165735
4558,E01004681,123.6805874254245,W2  6RD,E00023655,51.515591,-0.179764
4559,E01004682,209.43175161101345,W2  1AR,E00023618,51.515524,-0.17544300000000002
4560,E01004683,96.8553459119497,W2  2SW,E00023631,51.513992,-0.17290999999999998
4561,E01004684,167.15542521994135,NW1 5BH,E00023644,51.518108000000005,-0.168133
4562,E01004686,183.04498269896195,W2  2UU,E00023625,51.514694,-0.167795
4563,E01004687,67.0878459687124,SW1W9JE,E00023664,51.493120000000005,-0.152828
4564,E01004688,139.75903614457832,SW7 2BD,E00175250,51.49937,-0.177529
4565,E01004689,907.7102803738318,SW1X7JX,E00175206,51.502471,-0.15900599999999998
4566,E01004690,119.98726925525143,SW1X8NZ,E00023682,51.498987,-0.153052
4567,E01004691,264.66916354556804,SW1X8XQ,E00023669,51.50083,-0.155859
4568,E01004692,79.43925233644859,SW7 1NS,E00023676,51.502093,-0.170505
4569,E01004693,111.50822015725518,W2  3RN,E00023740,51.51213,-0.188549
4570,E01004694,157.99158780231335,W2  3EZ,E00023733,51.511996,-0.17990799999999998
4571,E01004695,439.70467596390483,W2  3SY,E00023703,51.511832,-0.185592
4572,E01004696,60.56782334384858,W2  6EL,E00023707,51.516298,-0.184781
4573,E01004697,84.44444444444444,W2  6QF,E00023712,51.515613,-0.181205
4574,E01004698,219.33667083854817,W2  3SF,E00023697,51.5128,-0.185352
4575,E01004699,311.3626276076343,W2  4DL,E00023727,51.513075,-0.18920399999999998
4576,E01004700,86.0185690879301,W2  3GP,E00023696,51.513052,-0.181278
4577,E01004701,56.672760511883,W9  1SE,E00175244,51.526637,-0.17995799999999998
4578,E01004702,101.02115244347192,W2  1NF,E00023754,51.523361,-0.175779
4579,E01004703,94.15439535921463,W9  1BW,E00023745,51.524838,-0.178761
4580,E01004705,68.67388362652233,W9  1EF,E00023750,51.525595,-0.184094
4581,E01004706,64.27648578811369,W9  1HD,E00023779,51.527063,-0.190047
4582,E01004707,57.283566614826334,W9  1PJ,E00023805,51.529183,-0.18643099999999999
4583,E01004708,65.23022432113342,NW6 5FH,E00023804,51.527793,-0.195987
4584,E01004709,106.21009866511898,W9  1LN,E00023799,51.529742,-0.188283
4585,E01004710,88.32335329341318,NW6 5EA,E00023790,51.532844,-0.190611
4586,E01004711,47.24818276220145,W9  1QU,E00023794,51.53168,-0.186274
4587,E01004712,216.89989235737352,W1U 5AE,E00023822,51.521124,-0.155774
4588,E01004713,141.43007360672976,W1M 8DD,E00023842,51.517634,-0.148247
4589,E01004714,1206.2134173795587,W1H 0EN,E00023834,51.514974,-0.155244
4590,E01004715,248.16625916870416,W1P 7EB,E00023824,51.520811,-0.142209
4591,E01004716,118.600129617628,W1U 5HE,E00023821,51.521229,-0.151604
4592,E01004717,257.93650793650795,W1U 5LA,E00023823,51.520854,-0.15345
4593,E01004718,66.33380884450784,W9  3JY,E00023858,51.528898,-0.201796
4594,E01004719,71.875,W10 4DR,E00023876,51.530547,-0.211448
4595,E01004720,71.29499766245908,W10 4QG,E00023854,51.528162,-0.212493
4596,E01004721,115.625,W10 4RY,E00023861,51.528334,-0.20728200000000002
4597,E01004722,60.06998444790047,W10 4EU,E00175261,51.529744,-0.206564
4598,E01004723,99.5311167945439,W10 4BE,E00175235,51.532492,-0.20864699999999997
4599,E01004724,115.4475982532751,NW8 7AS,E00023889,51.533762,-0.169221
4600,E01004725,90.77017114914425,NW8 1FT,E00023900,51.528974,-0.169514
4601,E01004726,79.45516458569807,NW8 9ST,E00023887,51.533099,-0.172246
4602,E01004727,172.26107226107226,NW1 5LR,E00023884,51.522965,-0.155051
4603,E01004728,35.320803629293586,NW8 8HP,E00023918,51.525453999999996,-0.177929
4604,E01004729,39.02888752304855,NW8 8RB,E00023913,51.526383,-0.177518
4605,E01004730,58.46422338568935,NW8 7RX,E00023888,51.533363,-0.166079
4606,E01004731,533.3863275039745,SW1H0ZS,E00175249,51.49897,-0.134942
4607,E01004732,145.16129032258067,SW1P3AZ,E00023947,51.497937,-0.129351
4608,E01004733,520.479302832244,SW1P3QX,E00023945,51.495118,-0.12795399999999998
4609,E01004734,3980.3105934553523,WC2N4HY,E00023934,51.509337,-0.125253
4610,E01004735,1748.2419127988749,WC2E7QZ,E00023930,51.512374,-0.12063199999999999
4611,E01004736,2521.1306256860594,WC2N5HX,E00023936,51.508358,-0.124803
4612,E01004737,48.35318850735809,SW1V2HJ,E00023973,51.489339,-0.131547
4613,E01004738,69.75945017182131,SW1V3QR,E00023964,51.487971,-0.134296
4614,E01004739,25.448028673835125,SW1V3PS,E00175224,51.486938,-0.13719
4615,E01004740,97.8395061728395,SW1V2SZ,E00023990,51.490625,-0.136104
4616,E01004741,77.87810383747177,SW1V2TH,E00023994,51.490288,-0.133525
4617,E01004742,75.70422535211267,SW1V2EX,E00023967,51.489063,-0.138515
4618,E01004743,67.46826987307949,SW1P4EX,E00024016,51.493684,-0.129972
4619,E01004744,172.89377289377288,SW1P1ZJ,E00024008,51.495055,-0.138127
4620,E01004745,88.77872915727805,SW1P4PX,E00024030,51.489464,-0.130389
4621,E01004746,41.83266932270916,SW1P4NH,E00024009,51.493590999999995,-0.132597
4622,E01004747,133.6424957841484,SW1P4PB,E00024002,51.491075,-0.132715
4623,E01004748,421.64179104477614,SW1P3ZF,E00024031,51.496429,-0.13743699999999998
4624,E01004749,197.91248494580492,SW1V1HQ,E00175180,51.494327,-0.141542
4625,E01004750,435.39775760811534,SW1V1NH,E00024054,51.494334,-0.143156
4626,E01004751,66.40841173215274,SW1V4HP,E00024056,51.491513,-0.14616600000000002
4627,E01004752,50.17921146953405,SW1V2HE,E00024064,51.490401,-0.139541
4628,E01004753,53.03030303030303,SW1V4RB,E00024040,51.488735999999996,-0.14514000000000002
4629,E01004754,71.13341204250295,W9  2RQ,E00024097,51.523835,-0.189526
4630,E01004755,109.18003565062388,W9  2BB,E00175275,51.522125,-0.198157
4631,E01004756,76.94459988808059,W9  2TZ,E00024087,51.524928,-0.192136
4632,E01004757,83.69098712446352,W2  6PA,E00024076,51.520472999999996,-0.18669000000000002
4633,E01004760,88.94960534304796,W11 1DT,E00024086,51.517749,-0.19958299999999998
4634,E01004761,881.7733990147783,W1X 7LF,E00024113,51.509314,-0.143584
4635,E01004762,648.2358003442341,W1R 2DY,E00024137,51.513366,-0.15247
4636,E01004763,2861.9957537154987,W1A 0ZA,E00175193,51.517133,-0.134244
4637,E01004765,852.8868360277137,W1G 0BJ,E00024129,51.515640000000005,-0.143298
4638,E01032512,141.9068736141907,W2  5EL,E00024073,51.520285,-0.19255
4639,E01032513,91.64818920916481,W2  5UY,E00024074,51.519785,-0.198667
4640,E01032562,67.72521062864548,BR1 4SJ,E00004012,51.422901,0.012974000000000001
4641,E01032563,42.86671131949095,BR1 4DX,E00004024,51.417553000000005,0.015385
4642,E01032564,85.71428571428571,BR1 4QP,E00165790,51.423243,0.010298999999999999
4643,E01032565,54.11686586985392,BR1 4ND,E00016364,51.420312,0.001354
